time_s,load_N,stress_MPa
48.400000,23.981945,7.194584
48.405000,0.114168,0.034250
48.410000,-36.584217,-10.975265
48.415000,-54.740652,-16.422196
48.420000,-85.007392,-25.502218
48.425000,-88.016075,-26.404822
48.430000,-75.801075,-22.740323
48.435000,-82.689683,-24.806905
48.440000,-91.683421,-27.505026
48.445000,-77.592249,-23.277675
48.450000,-66.838545,-20.051563
48.455000,-67.803107,-20.340932
48.460000,-36.361953,-10.908586
48.465000,-8.298575,-2.489572
48.470000,9.935145,2.980544
48.475000,31.481408,9.444422
48.480000,54.060735,16.218221
48.485000,63.143747,18.943124
48.490000,78.096783,23.429035
48.495000,98.756577,29.626973
48.500000,103.045136,30.913541
48.505000,120.028008,36.008402
48.510000,149.363616,44.809085
48.515000,170.346495,51.103948
48.520000,195.895827,58.768748
48.525000,219.428233,65.828470
48.530000,231.044460,69.313338
48.535000,245.658121,73.697436
48.540000,265.301238,79.590371
48.545000,287.754152,86.326246
48.550000,301.163113,90.348934
48.555000,327.073372,98.122012
48.560000,338.910940,101.673282
48.565000,320.307223,96.092167
48.570000,302.210935,90.663280
48.575000,286.018160,85.805448
48.580000,252.942563,75.882769
48.585000,227.192782,68.157835
48.590000,243.081541,72.924462
48.595000,209.145280,62.743584
48.600000,190.660544,57.198163
48.605000,188.670336,56.601101
48.610000,178.972027,53.691608
48.615000,125.956006,37.786802
48.620000,112.111497,33.633449
48.625000,86.906563,26.071969
48.630000,49.982540,14.994762
48.635000,25.053863,7.516159
48.640000,9.337629,2.801289
48.645000,-16.019302,-4.805791
48.650000,-22.263289,-6.678987
48.655000,-55.821229,-16.746369
48.660000,-82.997131,-24.899139
48.665000,-90.262840,-27.078852
48.670000,-110.741419,-33.222426
48.675000,-137.730638,-41.319192
48.680000,-140.627772,-42.188332
48.685000,-140.422773,-42.126832
48.690000,-150.118974,-45.035692
48.695000,-131.481910,-39.444573
48.700000,-112.810106,-33.843032
48.705000,-93.477808,-28.043342
48.710000,-86.555775,-25.966733
48.715000,-65.532531,-19.659759
48.720000,-55.065555,-16.519666
48.725000,-54.591280,-16.377384
48.730000,-25.959940,-7.787982
48.735000,0.815016,0.244505
48.740000,28.137581,8.441274
48.745000,40.553969,12.166191
48.750000,81.686887,24.506066
48.755000,114.299029,34.289709
48.760000,141.323356,42.397007
48.765000,146.378301,43.913490
48.770000,179.599079,53.879724
48.775000,192.492978,57.747894
48.780000,195.860168,58.758050
48.785000,205.448678,61.634603
48.790000,235.152942,70.545882
48.795000,242.467836,72.740351
48.800000,253.312000,75.993600
48.805000,251.522149,75.456645
48.810000,256.637566,76.991270
48.815000,259.962929,77.988879
48.820000,255.906769,76.772031
48.825000,252.498983,75.749695
48.830000,240.969449,72.290835
48.835000,224.397761,67.319328
48.840000,199.033547,59.710064
48.845000,195.203475,58.561042
48.850000,163.640325,49.092098
48.855000,158.785904,47.635771
48.860000,126.606749,37.982025
48.865000,102.731414,30.819424
48.870000,74.757263,22.427179
48.875000,60.884838,18.265451
48.880000,17.240599,5.172180
48.885000,-6.066228,-1.819868
48.890000,-22.166081,-6.649824
48.895000,-63.014047,-18.904214
48.900000,-85.707336,-25.712201
48.905000,-101.662779,-30.498834
48.910000,-109.605760,-32.881728
48.915000,-113.278582,-33.983575
48.920000,-103.182450,-30.954735
48.925000,-110.832518,-33.249756
48.930000,-124.496966,-37.349090
48.935000,-125.459090,-37.637727
48.940000,-144.212922,-43.263876
48.945000,-154.872671,-46.461801
48.950000,-145.068694,-43.520608
48.955000,-139.040598,-41.712179
48.960000,-127.396252,-38.218876
48.965000,-112.473488,-33.742046
48.970000,-100.961443,-30.288433
48.975000,-78.864112,-23.659234
48.980000,-54.414706,-16.324412
48.985000,-34.427500,-10.328250
48.990000,-11.297516,-3.389255
48.995000,1.342793,0.402838
49.000000,0.513648,0.154095
49.005000,27.632909,8.289873
49.010000,58.111371,17.433411
49.015000,88.670941,26.601282
49.020000,133.615559,40.084668
49.025000,168.025932,50.407780
49.030000,177.129072,53.138722
49.035000,189.406365,56.821909
49.040000,192.081027,57.624308
49.045000,208.581134,62.574340
49.050000,226.519946,67.955984
49.055000,268.423577,80.527073
49.060000,275.327113,82.598134
49.065000,285.859393,85.757818
49.070000,264.665224,79.399567
49.075000,247.959398,74.387820
49.080000,210.400059,63.120018
49.085000,199.637193,59.891158
49.090000,168.424181,50.527254
49.095000,157.678864,47.303659
49.100000,130.880777,39.264233
49.105000,115.733900,34.720170
49.110000,89.312410,26.793723
49.115000,70.402501,21.120750
49.120000,49.136969,14.741091
49.125000,22.482977,6.744893
49.130000,12.443205,3.732962
49.135000,-21.236891,-6.371067
49.140000,-32.417703,-9.725311
49.145000,-39.654041,-11.896212
49.150000,-72.538156,-21.761447
49.155000,-111.292925,-33.387877
49.160000,-124.961718,-37.488515
49.165000,-138.456096,-41.536829
49.170000,-171.826865,-51.548060
49.175000,-158.231604,-47.469481
49.180000,-162.341985,-48.702596
49.185000,-159.225771,-47.767731
49.190000,-178.533332,-53.560000
49.195000,-164.614731,-49.384419
49.200000,-185.680071,-55.704021
49.205000,-185.799554,-55.739866
49.210000,-163.408288,-49.022486
49.215000,-137.303487,-41.191046
49.220000,-134.081416,-40.224425
49.225000,-72.413501,-21.724050
49.230000,-27.185481,-8.155644
49.235000,-9.927552,-2.978266
49.240000,9.266766,2.780030
49.245000,46.427921,13.928376
49.250000,57.873169,17.361951
49.255000,61.079360,18.323808
49.260000,81.587433,24.476230
49.265000,107.602792,32.280838
49.270000,135.954808,40.786442
49.275000,163.891339,49.167402
49.280000,191.726431,57.517929
49.285000,199.406612,59.821984
49.290000,217.482401,65.244720
49.295000,224.704430,67.411329
49.300000,220.229052,66.068715
49.305000,231.060691,69.318207
49.310000,244.401108,73.320333
49.315000,246.590676,73.977203
49.320000,247.900698,74.370209
49.325000,247.274254,74.182276
49.330000,232.053930,69.616179
49.335000,200.915910,60.274773
49.340000,189.677325,56.903198
49.345000,160.635079,48.190524
49.350000,136.865347,41.059604
49.355000,120.910842,36.273253
49.360000,100.126911,30.038073
49.365000,66.823734,20.047120
49.370000,24.015718,7.204715
49.375000,-1.079419,-0.323826
49.380000,-30.670449,-9.201135
49.385000,-27.023291,-8.106987
49.390000,-43.608323,-13.082497
49.395000,-46.350984,-13.905295
49.400000,-62.467436,-18.740231
49.405000,-68.048352,-20.414506
49.410000,-105.976591,-31.792977
49.415000,-125.780656,-37.734197
49.420000,-138.528562,-41.558568
49.425000,-128.232606,-38.469782
49.430000,-139.323918,-41.797175
49.435000,-151.853291,-45.555987
49.440000,-142.892278,-42.867683
49.445000,-115.078581,-34.523574
49.450000,-136.460701,-40.938210
49.455000,-98.702020,-29.610606
49.460000,-70.420540,-21.126162
49.465000,-53.386008,-16.015802
49.470000,-61.423789,-18.427137
49.475000,-35.833894,-10.750168
49.480000,-52.652745,-15.795824
49.485000,-37.462749,-11.238825
49.490000,-38.755992,-11.626798
49.495000,0.587559,0.176268
49.500000,19.083013,5.724904
49.505000,57.965633,17.389690
49.510000,94.698221,28.409466
49.515000,131.532447,39.459734
49.520000,145.938798,43.781639
49.525000,176.499544,52.949863
49.530000,189.434675,56.830403
49.535000,205.033949,61.510185
49.540000,226.270218,67.881065
49.545000,230.307009,69.092103
49.550000,230.397523,69.119257
49.555000,234.474590,70.342377
49.560000,238.962000,71.688600
49.565000,250.693382,75.208015
49.570000,268.818548,80.645564
49.575000,276.603025,82.980908
49.580000,282.930799,84.879240
49.585000,271.637431,81.491229
49.590000,255.389599,76.616880
49.595000,227.946981,68.384094
49.600000,210.060637,63.018191
49.605000,179.524277,53.857283
49.610000,156.563930,46.969179
49.615000,140.064785,42.019436
49.620000,105.288919,31.586676
49.625000,77.853852,23.356155
49.630000,51.107588,15.332276
49.635000,35.272707,10.581812
49.640000,11.584228,3.475268
49.645000,-2.949558,-0.884867
49.650000,-46.198679,-13.859604
49.655000,-54.697723,-16.409317
49.660000,-73.831508,-22.149453
49.665000,-116.604720,-34.981416
49.670000,-127.221606,-38.166482
49.675000,-113.206264,-33.961879
49.680000,-142.740166,-42.822050
49.685000,-144.470676,-43.341203
49.690000,-125.979620,-37.793886
49.695000,-117.917478,-35.375243
49.700000,-118.951957,-35.685587
49.705000,-95.527791,-28.658337
49.710000,-93.300596,-27.990179
49.715000,-77.253079,-23.175924
49.720000,-69.222155,-20.766647
49.725000,-28.000136,-8.400041
49.730000,3.205174,0.961552
49.735000,14.101358,4.230407
49.740000,48.963129,14.688939
49.745000,84.082927,25.224878
49.750000,93.456104,28.036831
49.755000,117.235795,35.170739
49.760000,145.815786,43.744736
49.765000,158.329067,47.498720
49.770000,160.352819,48.105846
49.775000,178.646561,53.593968
49.780000,209.414907,62.824472
49.785000,253.254040,75.976212
49.790000,264.634067,79.390220
49.795000,290.137962,87.041388
49.800000,316.656946,94.997084
49.805000,312.282028,93.684608
49.810000,307.757418,92.327225
49.815000,316.847055,95.054117
49.820000,313.835455,94.150637
49.825000,307.491891,92.247567
49.830000,282.138167,84.641450
49.835000,281.503149,84.450945
49.840000,249.540004,74.862001
49.845000,237.133433,71.140030
49.850000,206.691219,62.007366
49.855000,210.199492,63.059847
49.860000,182.592659,54.777798
49.865000,175.829892,52.748967
49.870000,161.978473,48.593542
49.875000,147.459767,44.237930
49.880000,116.812915,35.043875
49.885000,71.107026,21.332108
49.890000,26.116932,7.835080
49.895000,-19.199969,-5.759991
49.900000,-43.613509,-13.084053
49.905000,-63.162977,-18.948893
49.910000,-64.506929,-19.352079
49.915000,-57.094804,-17.128441
49.920000,-50.889260,-15.266778
49.925000,-66.962751,-20.088825
49.930000,-82.734055,-24.820216
49.935000,-99.438178,-29.831454
49.940000,-90.062285,-27.018686
49.945000,-76.273883,-22.882165
49.950000,-71.881613,-21.564484
49.955000,-51.283536,-15.385061
49.960000,-18.569425,-5.570827
49.965000,0.471609,0.141483
49.970000,6.182915,1.854875
49.975000,39.402990,11.820897
49.980000,73.672427,22.101728
49.985000,79.331683,23.799505
49.990000,84.906558,25.471967
49.995000,115.392750,34.617825
50.000000,134.098069,40.229421
50.005000,168.271131,50.481339
50.010000,215.813910,64.744173
50.015000,248.583655,74.575096
50.020000,264.732982,79.419895
50.025000,300.320513,90.096154
50.030000,308.429390,92.528817
50.035000,315.187925,94.556378
50.040000,325.795640,97.738692
50.045000,334.814120,100.444236
50.050000,337.285942,101.185783
50.055000,346.594009,103.978203
50.060000,363.521667,109.056500
50.065000,373.112228,111.933668
50.070000,390.186517,117.055955
50.075000,380.777153,114.233146
50.080000,361.476435,108.442930
50.085000,352.183688,105.655106
50.090000,337.447095,101.234128
50.095000,307.829231,92.348769
50.100000,298.684879,89.605464
50.105000,289.445052,86.833516
50.110000,263.663796,79.099139
50.115000,238.004338,71.401301
50.120000,216.755723,65.026717
50.125000,191.929922,57.578977
50.130000,175.168040,52.550412
50.135000,146.903403,44.071021
50.140000,117.624919,35.287476
50.145000,103.124788,30.937436
50.150000,69.374223,20.812267
50.155000,38.859344,11.657803
50.160000,19.013567,5.704070
50.165000,18.890739,5.667222
50.170000,5.885299,1.765590
50.175000,16.751403,5.025421
50.180000,28.841478,8.652443
50.185000,27.432144,8.229643
50.190000,13.530587,4.059176
50.195000,20.701143,6.210343
50.200000,18.501882,5.550565
50.205000,10.783723,3.235117
50.210000,20.716021,6.214806
50.215000,48.108833,14.432650
50.220000,63.077009,18.923103
50.225000,66.182617,19.854785
50.230000,85.256310,25.576893
50.235000,116.800622,35.040187
50.240000,146.882347,44.064704
50.245000,167.173290,50.151987
50.250000,204.566197,61.369859
50.255000,242.172865,72.651859
50.260000,259.981539,77.994462
50.265000,275.915512,82.774654
50.270000,308.369925,92.510977
50.275000,343.377608,103.013282
50.280000,354.201863,106.260559
50.285000,368.185614,110.455684
50.290000,391.450346,117.435104
50.295000,396.961821,119.088546
50.300000,396.686058,119.005817
50.305000,420.502556,126.150767
50.310000,441.156790,132.347037
50.315000,424.864242,127.459273
50.320000,422.252889,126.675867
50.325000,419.221147,125.766344
50.330000,387.970078,116.391023
50.335000,353.530395,106.059118
50.340000,355.157157,106.547147
50.345000,349.318131,104.795439
50.350000,334.927860,100.478358
50.355000,317.499877,95.249963
50.360000,313.355932,94.006779
50.365000,288.976045,86.692813
50.370000,250.058801,75.017640
50.375000,221.063669,66.319101
50.380000,195.541457,58.662437
50.385000,175.736631,52.720989
50.390000,149.554946,44.866484
50.395000,125.536007,37.660802
50.400000,102.790361,30.837108
50.405000,103.563382,31.069015
50.410000,73.336072,22.000821
50.415000,58.451726,17.535518
50.420000,52.700723,15.810217
50.425000,59.708312,17.912493
50.430000,39.038792,11.711638
50.435000,41.090101,12.327030
50.440000,30.846535,9.253960
50.445000,37.936900,11.381070
50.450000,41.448865,12.434659
50.455000,57.540870,17.262261
50.460000,63.018066,18.905420
50.465000,101.185367,30.355610
50.470000,119.079346,35.723804
50.475000,123.526205,37.057861
50.480000,140.904587,42.271376
50.485000,170.133117,51.039935
50.490000,176.963269,53.088981
50.495000,199.105584,59.731675
50.500000,232.815300,69.844590
50.505000,253.326023,75.997807
50.510000,269.622140,80.886642
50.515000,303.262665,90.978800
50.520000,327.528258,98.258477
50.525000,360.003068,108.000920
50.530000,388.540468,116.562140
50.535000,425.606392,127.681918
50.540000,438.137073,131.441122
50.545000,465.866470,139.759941
50.550000,463.067165,138.920149
50.555000,457.220900,137.166270
50.560000,458.672803,137.601841
50.565000,435.198262,130.559479
50.570000,418.805296,125.641589
50.575000,417.573726,125.272118
50.580000,413.623201,124.086960
50.585000,409.576164,122.872849
50.590000,423.626591,127.087977
50.595000,410.911455,123.273436
50.600000,386.950577,116.085173
50.605000,378.715838,113.614751
50.610000,340.435544,102.130663
50.615000,307.759587,92.327876
50.620000,288.768194,86.630458
50.625000,272.368118,81.710435
50.630000,255.489044,76.646713
50.635000,235.052081,70.515624
50.640000,199.456282,59.836885
50.645000,176.396978,52.919094
50.650000,161.039988,48.311996
50.655000,123.869584,37.160875
50.660000,121.709982,36.512995
50.665000,137.561946,41.268584
50.670000,114.847098,34.454129
50.675000,91.564019,27.469206
50.680000,76.652302,22.995691
50.685000,65.416901,19.625070
50.690000,56.938648,17.081594
50.695000,70.877970,21.263391
50.700000,71.184857,21.355457
50.705000,84.741778,25.422533
50.710000,80.789562,24.236869
50.715000,76.545218,22.963565
50.720000,77.852799,23.355840
50.725000,94.561481,28.368444
50.730000,120.781292,36.234388
50.735000,159.029395,47.708819
50.740000,201.584411,60.475323
50.745000,237.391085,71.217325
50.750000,270.144495,81.043349
50.755000,296.792681,89.037804
50.760000,322.821795,96.846539
50.765000,339.244876,101.773463
50.770000,362.705920,108.811776
50.775000,387.050977,116.115293
50.780000,402.273627,120.682088
50.785000,415.143903,124.543171
50.790000,423.232219,126.969666
50.795000,443.647204,133.094161
50.800000,442.600914,132.780274
50.805000,457.032042,137.109613
50.810000,448.715444,134.614633
50.815000,470.413201,141.123960
50.820000,465.783941,139.735182
50.825000,465.750053,139.725016
50.830000,449.002334,134.700700
50.835000,438.832202,131.649660
50.840000,411.121595,123.336478
50.845000,390.128022,117.038406
50.850000,398.488493,119.546548
50.855000,369.686375,110.905913
50.860000,366.425954,109.927786
50.865000,338.156874,101.447062
50.870000,312.291117,93.687335
50.875000,273.320847,81.996254
50.880000,263.890148,79.167044
50.885000,232.371125,69.711338
50.890000,211.542343,63.462703
50.895000,186.350066,55.905020
50.900000,159.024627,47.707388
50.905000,144.919033,43.475710
50.910000,112.000375,33.600113
50.915000,94.642916,28.392875
50.920000,72.170507,21.651152
50.925000,53.543013,16.062904
50.930000,30.658191,9.197457
50.935000,48.422240,14.526672
50.940000,69.897051,20.969115
50.945000,94.227529,28.268259
50.950000,98.415592,29.524678
50.955000,114.595361,34.378608
50.960000,108.053744,32.416123
50.965000,108.559908,32.567972
50.970000,124.776579,37.432974
50.975000,158.419716,47.525915
50.980000,185.867712,55.760314
50.985000,216.409017,64.922705
50.990000,220.108245,66.032473
50.995000,217.682874,65.304862
51.000000,236.759260,71.027778
51.005000,259.033013,77.709904
51.010000,294.999546,88.499864
51.015000,331.845857,99.553757
51.020000,371.102953,111.330886
51.025000,394.827535,118.448260
51.030000,417.789987,125.336996
51.035000,423.544569,127.063371
51.040000,431.745505,129.523651
51.045000,451.694939,135.508482
51.050000,461.773912,138.532174
51.055000,461.967915,138.590374
51.060000,454.772170,136.431651
51.065000,463.238163,138.971449
51.070000,436.578851,130.973655
51.075000,409.964287,122.989286
51.080000,395.122910,118.536873
51.085000,389.387801,116.816340
51.090000,378.830114,113.649034
51.095000,387.083436,116.125031
51.100000,383.402593,115.020778
51.105000,378.289687,113.486906
51.110000,353.750264,106.125079
51.115000,330.897730,99.269319
51.120000,283.386369,85.015911
51.125000,259.055293,77.716588
51.130000,216.100633,64.830190
51.135000,193.939642,58.181893
51.140000,168.008557,50.402567
51.145000,139.585000,41.875500
51.150000,117.659192,35.297758
51.155000,93.592532,28.077760
51.160000,78.429512,23.528854
51.165000,61.399183,18.419755
51.170000,61.074951,18.322485
51.175000,47.144323,14.143297
51.180000,37.419803,11.225941
51.185000,37.127287,11.138186
51.190000,27.674644,8.302393
51.195000,36.808931,11.042679
51.200000,33.689261,10.106778
51.205000,62.909906,18.872972
51.210000,61.380386,18.414116
51.215000,90.425628,27.127688
51.220000,99.543618,29.863085
51.225000,134.326133,40.297840
51.230000,142.356757,42.707027
51.235000,178.272812,53.481843
51.240000,191.917979,57.575394
51.245000,229.904480,68.971344
51.250000,255.210436,76.563131
51.255000,286.245836,85.873751
51.260000,318.234430,95.470329
51.265000,335.541012,100.662303
51.270000,357.699696,107.309909
51.275000,373.146056,111.943817
51.280000,373.928126,112.178438
51.285000,380.494651,114.148395
51.290000,398.454077,119.536223
51.295000,412.860510,123.858153
51.300000,416.618745,124.985624
51.305000,434.532381,130.359714
51.310000,434.798983,130.439695
51.315000,419.949255,125.984777
51.320000,406.227521,121.868256
51.325000,394.956400,118.486920
51.330000,395.949341,118.784802
51.335000,394.681283,118.404385
51.340000,394.565934,118.369780
51.345000,359.269926,107.780978
51.350000,348.633461,104.590038
51.355000,316.384215,94.915265
51.360000,284.956728,85.487018
51.365000,257.758098,77.327429
51.370000,235.371768,70.611530
51.375000,206.687098,62.006129
51.380000,171.612004,51.483601
51.385000,154.595079,46.378524
51.390000,126.358439,37.907532
51.395000,107.065376,32.119613
51.400000,85.652857,25.695857
51.405000,62.727387,18.818216
51.410000,26.341425,7.902427
51.415000,15.268049,4.580415
51.420000,3.501443,1.050433
51.425000,-8.435486,-2.530646
51.430000,4.658419,1.397526
51.435000,7.701123,2.310337
51.440000,-3.188391,-0.956517
51.445000,-0.586238,-0.175871
51.450000,12.807064,3.842119
51.455000,5.494003,1.648201
51.460000,13.662896,4.098869
51.465000,38.113104,11.433931
51.470000,62.111938,18.633582
51.475000,72.818441,21.845532
51.480000,97.143529,29.143059
51.485000,111.091457,33.327437
51.490000,137.097065,41.129119
51.495000,148.753125,44.625938
51.500000,188.429607,56.528882
51.505000,213.412125,64.023637
51.510000,242.211880,72.663564
51.515000,268.529244,80.558773
51.520000,297.082763,89.124829
51.525000,303.709786,91.112936
51.530000,321.704828,96.511449
51.535000,333.691984,100.107595
51.540000,333.337023,100.001107
51.545000,339.299938,101.789982
51.550000,355.997487,106.799246
51.555000,356.424552,106.927365
51.560000,361.085732,108.325719
51.565000,363.852183,109.155655
51.570000,371.045348,111.313604
51.575000,370.644317,111.193295
51.580000,357.850401,107.355120
51.585000,352.455715,105.736714
51.590000,341.234784,102.370435
51.595000,314.719880,94.415964
51.600000,282.149149,84.644745
51.605000,256.984632,77.095390
51.610000,235.460931,70.638279
51.615000,211.278579,63.383574
51.620000,179.792977,53.937893
51.625000,162.516623,48.754987
51.630000,153.705793,46.111738
51.635000,130.606405,39.181922
51.640000,91.865346,27.559604
51.645000,73.957374,22.187212
51.650000,34.282365,10.284710
51.655000,11.958803,3.587641
51.660000,-4.792736,-1.437821
51.665000,-24.373851,-7.312155
51.670000,-35.215228,-10.564568
51.675000,-42.342593,-12.702778
51.680000,-46.667858,-14.000357
51.685000,-62.373341,-18.712002
51.690000,-58.312586,-17.493776
51.695000,-58.051888,-17.415567
51.700000,-60.384945,-18.115484
51.705000,-66.814855,-20.044456
51.710000,-55.164864,-16.549459
51.715000,-35.050688,-10.515207
51.720000,-15.107685,-4.532306
51.725000,-0.816629,-0.244989
51.730000,44.623576,13.387073
51.735000,76.201336,22.860401
51.740000,108.773882,32.632165
51.745000,119.459828,35.837948
51.750000,138.169778,41.450934
51.755000,136.065000,40.819500
51.760000,147.401544,44.220463
51.765000,182.559156,54.767747
51.770000,225.443270,67.632981
51.775000,258.900079,77.670024
51.780000,294.092866,88.227860
51.785000,322.094050,96.628215
51.790000,317.628070,95.288421
51.795000,327.895316,98.368595
51.800000,343.041979,102.912594
51.805000,332.952657,99.885797
51.810000,315.386938,94.616082
51.815000,313.165392,93.949618
51.820000,307.139704,92.141911
51.825000,286.025162,85.807549
51.830000,267.879296,80.363789
51.835000,268.812035,80.643611
51.840000,231.756339,69.526902
51.845000,220.240379,66.072114
51.850000,207.309581,62.192874
51.855000,204.212253,61.263676
51.860000,191.140653,57.342196
51.865000,176.556126,52.966838
51.870000,127.332146,38.199644
51.875000,123.158307,36.947492
51.880000,88.728314,26.618494
51.885000,46.762574,14.028772
51.890000,35.567841,10.670352
51.895000,29.049463,8.714839
51.900000,-0.680798,-0.204240
51.905000,-17.827343,-5.348203
51.910000,-37.733405,-11.320021
51.915000,-55.664305,-16.699292
51.920000,-74.934513,-22.480354
51.925000,-85.312125,-25.593637
51.930000,-92.345149,-27.703545
51.935000,-78.854026,-23.656208
51.940000,-86.562262,-25.968678
51.945000,-82.524982,-24.757495
51.950000,-73.603698,-22.081109
51.955000,-55.902964,-16.770889
51.960000,-56.937906,-17.081372
51.965000,-43.335963,-13.000789
51.970000,-37.273890,-11.182167
51.975000,-34.514099,-10.354230
51.980000,-22.243855,-6.673156
51.985000,-5.212250,-1.563675
51.990000,13.056204,3.916861
51.995000,36.592345,10.977703
52.000000,66.256058,19.876817
52.005000,94.701540,28.410462
52.010000,109.059196,32.717759
52.015000,140.977693,42.293308
52.020000,155.156808,46.547042
52.025000,166.630476,49.989143
52.030000,207.250305,62.175091
52.035000,235.537714,70.661314
52.040000,249.588591,74.876577
52.045000,269.705323,80.911597
52.050000,272.813862,81.844158
52.055000,234.034007,70.210202
52.060000,235.479184,70.643755
52.065000,235.213370,70.564011
52.070000,248.143091,74.442927
52.075000,237.594050,71.278215
52.080000,246.305810,73.891743
52.085000,244.722607,73.416782
52.090000,215.415434,64.624630
52.095000,190.732175,57.219653
52.100000,170.811743,51.243523
52.105000,149.544737,44.863421
52.110000,127.155378,38.146613
52.115000,118.493908,35.548172
52.120000,90.043245,27.012974
52.125000,71.738814,21.521644
52.130000,44.035796,13.210739
52.135000,15.832402,4.749721
52.140000,-10.232882,-3.069865
52.145000,-37.152846,-11.145854
52.150000,-50.189380,-15.056814
52.155000,-65.863694,-19.759108
52.160000,-106.384459,-31.915338
52.165000,-119.832492,-35.949748
52.170000,-137.057053,-41.117116
52.175000,-146.086724,-43.826017
52.180000,-151.231844,-45.369553
52.185000,-139.076638,-41.722991
52.190000,-129.624979,-38.887494
52.195000,-129.598498,-38.879549
52.200000,-131.366962,-39.410089
52.205000,-139.295998,-41.788799
52.210000,-129.854979,-38.956494
52.215000,-125.457098,-37.637129
52.220000,-102.351633,-30.705490
52.225000,-90.138266,-27.041480
52.230000,-62.017063,-18.605119
52.235000,-43.899897,-13.169969
52.240000,-16.387465,-4.916239
52.245000,7.171234,2.151370
52.250000,51.157648,15.347294
52.255000,78.237079,23.471124
52.260000,90.787710,27.236313
52.265000,107.821992,32.346598
52.270000,120.576158,36.172847
52.275000,139.720460,41.916138
52.280000,168.455977,50.536793
52.285000,200.182273,60.054682
52.290000,219.551362,65.865409
52.295000,231.089342,69.326803
52.300000,213.582646,64.074794
52.305000,203.138893,60.941668
52.310000,204.015295,61.204589
52.315000,187.609195,56.282759
52.320000,196.658343,58.997503
52.325000,211.009716,63.302915
52.330000,211.214167,63.364250
52.335000,213.539405,64.061822
52.340000,217.453906,65.236172
52.345000,196.189399,58.856820
52.350000,174.820579,52.446174
52.355000,152.960686,45.888206
52.360000,108.696114,32.608834
52.365000,88.758915,26.627675
52.370000,74.189753,22.256926
52.375000,46.146423,13.843927
52.380000,10.686704,3.206011
52.385000,25.475135,7.642540
52.390000,-2.627668,-0.788301
52.395000,-25.259843,-7.577953
52.400000,-30.104739,-9.031422
52.405000,-36.405849,-10.921755
52.410000,-83.211699,-24.963510
52.415000,-99.273063,-29.781919
52.420000,-126.712576,-38.013773
52.425000,-144.979626,-43.493888
52.430000,-172.006623,-51.601987
52.435000,-173.542492,-52.062748
52.440000,-174.861884,-52.458565
52.445000,-177.116447,-53.134934
52.450000,-161.109833,-48.332950
52.455000,-148.766127,-44.629838
52.460000,-131.647594,-39.494278
52.465000,-125.838934,-37.751680
52.470000,-93.375639,-28.012692
52.475000,-95.166747,-28.550024
52.480000,-44.158503,-13.247551
52.485000,-21.558552,-6.467565
52.490000,21.480355,6.444106
52.495000,50.030585,15.009175
52.500000,86.216387,25.864916
52.505000,92.151152,27.645346
52.510000,106.472686,31.941806
52.515000,120.582116,36.174635
52.520000,138.280308,41.484092
52.525000,152.625459,45.787638
52.530000,159.553988,47.866196
52.535000,176.287689,52.886307
52.540000,191.129304,57.338791
52.545000,198.172635,59.451791
52.550000,211.633898,63.490169
52.555000,228.127469,68.438241
52.560000,225.477998,67.643399
52.565000,213.269191,63.980757
52.570000,208.067305,62.420191
52.575000,196.761783,59.028535
52.580000,186.716624,56.014987
52.585000,192.428516,57.728555
52.590000,176.371832,52.911550
52.595000,148.698786,44.609636
52.600000,137.566700,41.270010
52.605000,114.996213,34.498864
52.610000,82.364640,24.709392
52.615000,88.535168,26.560550
52.620000,92.892643,27.867793
52.625000,67.310872,20.193262
52.630000,54.028612,16.208584
52.635000,31.611097,9.483329
52.640000,-5.013506,-1.504052
52.645000,-44.436949,-13.331085
52.650000,-75.991534,-22.797460
52.655000,-106.601453,-31.980436
52.660000,-111.472540,-33.441762
52.665000,-120.972185,-36.291655
52.670000,-132.671110,-39.801333
52.675000,-126.171282,-37.851385
52.680000,-129.507622,-38.852287
52.685000,-136.401428,-40.920428
52.690000,-151.372230,-45.411669
52.695000,-134.987524,-40.496257
52.700000,-138.754255,-41.626277
52.705000,-130.117183,-39.035155
52.710000,-126.567689,-37.970307
52.715000,-107.441393,-32.232418
52.720000,-102.398636,-30.719591
52.725000,-92.887245,-27.866173
52.730000,-54.934107,-16.480232
52.735000,-34.760448,-10.428135
52.740000,-26.588879,-7.976664
52.745000,-15.263623,-4.579087
52.750000,-1.463714,-0.439114
52.755000,5.192738,1.557822
52.760000,44.792474,13.437742
52.765000,70.735387,21.220616
52.770000,110.009184,33.002755
52.775000,139.705972,41.911792
52.780000,173.730406,52.119122
52.785000,183.350921,55.005276
52.790000,214.773439,64.432032
52.795000,241.215747,72.364724
52.800000,279.694808,83.908442
52.805000,285.970409,85.791123
52.810000,281.992986,84.597896
52.815000,269.088599,80.726580
52.820000,246.906102,74.071831
52.825000,213.380180,64.014054
52.830000,211.178148,63.353444
52.835000,202.941014,60.882304
52.840000,200.811765,60.243530
52.845000,194.507536,58.352261
52.850000,206.870543,62.061163
52.855000,166.891835,50.067550
52.860000,156.173017,46.851905
52.865000,134.446388,40.333916
52.870000,107.638526,32.291558
52.875000,50.915924,15.274777
52.880000,38.789062,11.636719
52.885000,-0.978701,-0.293610
52.890000,-30.381329,-9.114399
52.895000,-49.228645,-14.768593
52.900000,-53.089750,-15.926925
